"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
"1",0,0.881736697724221,1.2862931965812,3.14709604856165,1.13396628924302,1.56045117181294,0.833066058767735,0.723700477892849,2.93605905016091,1.97234825342704,1.81206062951833,3.81241843828487,2.61047963366765,2.49230250417471,1.90244388906429,4.51859433071631,2.97951713051603,3.36508417693378,3.09863585000661,3.81408256988756,4.82773600540742,4.68987495064038,4.60590005800393,3.95113354530758,4.35452518020544,4.59804267536119,4.43575632740741,4.75271446564313,4.47903193918845,4.48728882103339,4.39475113303373,3.62302741835553,4.92283335971129,4.74378066697496,5.14093840686459,5.34072853282871,5.101916395584,5.02771593009744,4.94130331922695,5.17010230521848,5.43912594079576,5.57509535785078,5.79986535025917,6.10570220904895,6.39401039108756,6.67410920404386,6.99899998745227,6.99632826913839,7.20548431298218,7.39154245237986,7.43627848419807,6.95419788435931,6.60279179514872,7.37058304507201,8.09753793694803,8.54194528203186,8.93302609085992,9.24875386493204
"2",0.881736697724221,0,0.638101139132308,2.37348045636591,0.713091397901597,0.981201701170694,1.03599446825542,0.885450634593674,2.23516572797556,1.52634570648342,1.25845435302619,3.07430038556723,1.91439184844477,1.74461788414055,1.35539090549858,3.75438758156944,2.45477451611823,2.77093463549179,2.42536504249035,3.13182076204718,4.14980631511278,4.06210191148794,4.04885648346045,3.51091362108459,3.84566229774621,3.99824954375099,3.96480242206541,4.31012341479875,3.94686836991024,3.86818371873433,3.81038204278577,3.24290454239718,4.31814710959613,4.27623702489553,4.54322357992137,4.80801201469644,4.53761158128917,4.43888125970727,4.38634052590882,4.6066570460313,4.87149232394294,5.01680203281353,5.2665425874621,5.58438051395064,5.89634249095284,6.20718095075479,6.52186997320457,6.52703751073259,6.7544434784681,6.94151675964532,6.98831709039485,6.55207752996728,6.27317104820823,6.95753767834658,7.64667093165737,8.11029937770472,8.52477135709174,8.86063293449462
"3",1.2862931965812,0.638101139132308,0,1.87168116320091,0.854299044651371,1.07478714390168,1.1111673799893,1.3694745197431,2.47971364536092,1.86950400638375,1.06664822436937,3.09657019230158,1.96912573219322,1.59080589897138,1.63323716176591,3.39624663145993,2.70919843678235,2.92777541946141,2.28822327276148,2.96557068173816,3.91555038445294,3.89266729413392,3.87149497740976,3.56830671273653,3.7050089721899,3.8203219482528,3.92435099009336,4.25864536130544,3.94626876553935,3.78997290977073,3.79655476547574,3.25398533063081,4.17497048866775,4.24630298721921,4.36226125269226,4.71673264284598,4.47375865258483,4.31936393317601,4.2360607868053,4.4958464215439,4.73085963355756,4.86183375212035,5.11003683615982,5.4552587829762,5.7945954482067,6.08869476125836,6.37780105001423,6.38426546653739,6.64907193222581,6.82304716591884,6.87342966230255,6.46661471418698,6.2611077785455,6.85097389341626,7.51804206540052,7.99597087040559,8.42727994203606,8.7788297892513
"4",3.14709604856165,2.37348045636591,1.87168116320091,0,2.43168899946364,2.27473330559206,2.84846577892583,3.11621850820138,2.78586417883536,2.90176384756371,1.91395646019062,2.77153946009793,2.26161618221398,1.64353131334022,2.63294680151774,1.98217013861225,3.24824948028823,3.1338640787382,2.06265342791177,2.37621753943744,2.97805446601779,3.22513391364783,3.36601686096787,3.73621912662394,3.40255100557758,3.23338891568952,3.82336842929019,4.13626454566199,3.77163033373538,3.32240351269126,3.51815198809817,3.51079035044797,3.57310966308479,4.13815032137901,3.67579774134881,4.29516597038053,4.05823984627334,3.7694385053895,3.70750625160355,3.98781435130854,4.11799735721407,4.22651530038802,4.49651606894122,4.87896364360488,5.2788951572603,5.57919251406738,5.78584659260363,5.81123798041235,6.15330996483566,6.29634462746586,6.35317275018639,6.10802884121562,6.15395317321928,6.41528303549453,6.9385879691592,7.44669449715676,7.92418131598454,8.32043836454936
"5",1.13396628924302,0.713091397901597,0.854299044651371,2.43168899946364,0,0.494515175762095,0.809481234441318,0.94174598756449,2.30904534125388,1.94753435218886,1.28196034245871,3.38727368143972,2.21721661162439,1.75290121371305,1.4454946118311,3.96153304890649,2.80407395749041,3.15773437326632,2.6826293635684,3.4170159708324,4.47609443898284,4.44188742783582,4.46165117207343,3.96355826766004,4.26981296642449,4.36093564217922,4.40308134887393,4.77388285752408,4.37667390625269,4.22213947840443,4.15112632129985,3.54910431395369,4.59049389148646,4.56792043830099,4.81227598157498,5.1565932945621,4.84108823907144,4.68689909466044,4.65313572251482,4.8960271214354,5.15200968505663,5.28880632586389,5.5633105002229,5.90150803490532,6.22701340017678,6.54387301239615,6.84619348124629,6.85700945776374,7.09207450742649,7.27257157357739,7.32215643274855,6.87257493612638,6.59421765703101,7.27755790818216,7.96888124859815,8.44583244795007,8.87323481786556,9.21954192872565
"6",1.56045117181294,0.981201701170694,1.07478714390168,2.27473330559206,0.494515175762095,0,1.23919132807328,1.24573007473804,1.94340148558334,1.95120854343982,1.21925380380705,3.17529415698466,2.0684253287953,1.45809291349096,1.29747689652528,3.75625656037851,2.70079382581955,3.02343998823835,2.51785615455996,3.24062688769585,4.32407940530226,4.33057424580329,4.41578702319478,3.95137336999054,4.25053424073176,4.27008340038377,4.3839046825164,4.77842524525192,4.29667594325517,4.07108412456545,3.99929775694216,3.51015197171299,4.43190262304634,4.49125037955753,4.6626929187911,5.0611447448987,4.69622669249049,4.51380849109572,4.51386756639204,4.75046143779818,4.99745111801046,5.13744441828735,5.43506611241746,5.77786099527868,6.1110321709758,6.44865252848396,6.74413899925312,6.76249775787351,6.99869727066597,7.17842765387833,7.22879526525292,6.79686847816922,6.54034111481858,7.19856280582984,7.86985938975351,8.35342875062602,8.79013863470342,9.14528456166962
"7",0.833066058767735,1.03599446825542,1.1111673799893,2.84846577892583,0.809481234441318,1.23919132807328,0,0.882930512396516,2.97678392230467,2.20820704251336,1.44597704731204,3.86930481748632,2.61036010557851,2.20115874982966,1.84170597741388,4.30543939955413,3.16272155183678,3.51933419202237,2.95972748546608,3.70041603075907,4.73597234193704,4.66946176519322,4.60885128755728,4.10681546375943,4.37813594181992,4.55045978893587,4.52553891927066,4.87000880148693,4.58337300199131,4.47867719812872,4.40154469090072,3.57745127301382,4.80276358177444,4.69817047954112,4.99759450892328,5.32020779616205,5.0514106779728,4.89454136943342,4.8016784908525,5.07626170485632,5.32071421282008,5.43965471130528,5.68532436419273,6.0262338283509,6.34168491697368,6.61606220852016,6.91681939407214,6.91985226283816,7.15626316902303,7.32899396914302,7.37854125187735,6.89464139614533,6.58317332980572,7.30148804289202,8.02400205016008,8.48915356160063,8.9021304176168,9.23742285251707
"8",0.723700477892849,0.885450634593674,1.3694745197431,3.11621850820138,0.94174598756449,1.24573007473804,0.882930512396516,0,2.47896257089748,1.58412740702754,1.58911850278765,3.46724433788258,2.23626280243586,2.15187744150794,1.32676208245853,4.36122332603941,2.54173035906776,2.9872069328855,2.79651800893513,3.5397003748214,4.63006698961747,4.48372964114275,4.44473522126489,3.68593602165604,4.18284349483807,4.3781450706742,4.20678784243624,4.5659625175574,4.20461751219738,4.1925655700467,4.04426117168583,3.26986748683053,4.59989601068722,4.37345288560824,4.84325808610648,5.042677408466,4.74522247475949,4.67100519974502,4.62895397622881,4.83686491334156,5.12325666015303,5.26480113908518,5.51228612217013,5.8127146578284,6.09416785182351,6.39904051697511,6.73189741102353,6.73333095977698,6.92149790944829,7.1136781232045,7.15802758149387,6.65377141845738,6.27107427138753,7.08296860758178,7.81923284826347,8.26936498742221,8.66519072591833,8.98338548699255
"9",2.93605905016091,2.23516572797556,2.47971364536092,2.78586417883536,2.30904534125388,1.94340148558334,2.97678392230467,2.47896257089748,0,1.82021463149121,2.24833295361096,2.04594447720684,1.62218785378139,1.66902775714767,1.46041181331206,3.40195861547443,1.82750808474216,2.00338821195953,2.20968519973091,2.68965114599953,3.72528255740947,3.69886764185061,3.97338565933889,3.34593937451969,3.86244890919764,3.73925882401901,3.8287555498302,4.24953742584826,3.47631984055299,3.2282573490433,3.0883144345992,3.19957607955953,3.7368794470303,3.89317115533377,4.0424554527492,4.33621509026937,3.85314750151985,3.76777087562087,3.92579929695765,4.00628567978268,4.27646080894361,4.45815932663177,4.78424244741105,5.050624626862,5.33969511190863,5.76126665175966,6.07532290403106,6.10582934092202,6.27583538019116,6.47774137072375,6.51883670817347,6.15132506110162,5.90155705218796,6.55150632759103,7.1527479968849,7.61670246117429,8.04191989275312,8.38771021557061
"10",1.97234825342704,1.52634570648342,1.86950400638375,2.90176384756371,1.94753435218886,1.95120854343982,2.20820704251336,1.58412740702754,1.82021463149121,0,1.7778897598032,2.06425881120067,1.00818324335689,1.82922989496788,0.924879653623118,3.50248682161248,1.04591864197146,1.46380489415202,1.82346279658254,2.41673311318164,3.45431718749848,3.20025058963532,3.20567525624128,2.2656048512886,2.9495938039137,3.13013142308769,2.85098712807073,3.23731330862008,2.78476647491708,2.88653730167211,2.67930358311423,2.17469780819804,3.36579749331286,3.06717163440047,3.65814535359019,3.6949774762247,3.40726101573668,3.46264195362826,3.49347473020084,3.59234652314837,3.92142665051151,4.08874045734801,4.32129875179755,4.56087937956918,4.80413597513441,5.14281781628014,5.49701048914677,5.50003438826508,5.64457785947652,5.85654680496515,5.89810175482235,5.43018649183344,5.06699900601092,5.86268139319596,6.56730743995303,7.00488384648497,7.39210673411656,7.70241121944047
"11",1.81206062951833,1.25845435302619,1.06664822436937,1.91395646019062,1.28196034245871,1.21925380380705,1.44597704731204,1.58911850278765,2.24833295361096,1.7778897598032,0,2.86054735345834,1.65856005030346,0.909147405861951,1.29845122669867,3.00502989323242,2.52543104551115,2.65465067780258,1.67238427575699,2.40130632280276,3.47412037439329,3.50868177159328,3.57325036031763,3.32294593978578,3.41116917899988,3.4325574340815,3.64771787832328,4.03879023007613,3.60334460968685,3.29538381870525,3.26914037570134,2.65157992185368,3.57765956940927,3.76914415418418,3.76173877345604,4.26100657763661,3.91740530596441,3.662993778214,3.58569284938002,3.88921419475227,4.0864707479205,4.20134252946023,4.48224347589752,4.85016540360288,5.19805317749642,5.49590919299873,5.77076735158033,5.78969578984216,6.05667455805772,6.21939202904025,6.27243766399919,5.85134373615853,5.64719056235508,6.23873803983923,6.90797730277329,7.39037422582034,7.82930941253066,8.19219096904182
"12",3.81241843828487,3.07430038556723,3.09657019230158,2.77153946009793,3.38727368143972,3.17529415698466,3.86930481748632,3.46724433788258,2.04594447720684,2.06425881120067,2.86054735345834,0,1.30327167973621,2.25990637231967,2.33300163125425,2.37991616756027,1.41509762419699,1.00886067741869,1.63430378038622,1.54820290101409,2.1631337295034,1.98329416916851,2.27319473044912,1.89917110108158,2.25520191693369,2.05880957499754,2.17842361670999,2.56629022127217,1.8906257218679,1.79761935591297,1.69630351253845,2.34118488879077,2.24124292622876,2.35471304703738,2.55323890789353,2.60583893989944,2.296823903734,2.41584534239828,2.62951639629611,2.56329893843757,2.86962196062596,3.05944268079422,3.31128546831175,3.50021087547495,3.75076629728756,4.15916637935666,4.46679965573509,4.49068231896863,4.64178427542676,4.85326239979169,4.89717217799748,4.61208637507949,4.49900516915337,4.97884071857801,5.51941200200053,5.97512158301452,6.3969647649199,6.73791534495242
"13",2.61047963366765,1.91439184844477,1.96912573219322,2.26161618221398,2.21721661162439,2.0684253287953,2.61036010557851,2.23626280243586,1.62218785378139,1.00818324335689,1.65856005030346,1.30327167973621,0,1.2972762991124,1.15004072783843,2.57882522811817,1.0641592920743,1.09415115307946,1.01685010158287,1.55551694987934,2.61613931562207,2.4628156057183,2.58435894931665,2.02010638794093,2.42031027894615,2.41681860818127,2.44595707323518,2.87546190513403,2.31646960873175,2.19703958706756,2.06348717152711,1.89084840248218,2.61120758428009,2.59472170440034,2.89747097941291,3.10426717083331,2.76944487036786,2.7388094429449,2.80608223082719,2.92157251069239,3.22526534811894,3.39238826116151,3.66104293159111,3.93602389381641,4.226459813318,4.58892072100749,4.91069169618039,4.92598571834907,5.11534484151229,5.31664853857894,5.36394436802366,4.9631839892127,4.7375750578335,5.36802875166786,6.01718710776881,6.48589456137847,6.91034081278467,7.25399224543528
"14",2.49230250417471,1.74461788414055,1.59080589897138,1.64353131334022,1.75290121371305,1.45809291349096,2.20115874982966,2.15187744150794,1.66902775714767,1.82922989496788,0.909147405861951,2.25990637231967,1.2972762991124,0,1.27149929981074,2.46284498406046,2.23150263364317,2.2468335276568,1.24075937661508,1.91231176759814,3.01311589936321,3.11289954845922,3.30866823346409,3.13261228931771,3.20817232452257,3.08044418313048,3.42938564096336,3.84884801358855,3.25375561398348,2.82055693946544,2.81139895727445,2.55758251249621,3.13059791546772,3.49491248736763,3.33889940748367,3.90250690374129,3.48064552200683,3.20003692006206,3.20312106381395,3.46563660000432,3.66130731893979,3.79429399333475,4.11642171678279,4.4826453271465,4.84516374816021,5.1940795296042,5.46245474942393,5.49113280612103,5.75783857150608,5.92550121317595,5.9772508349562,5.60540059379047,5.457929719149,5.98233072635362,6.60428602910609,7.10075718873732,7.55805598606902,7.93575802135149
"15",1.90244388906429,1.35539090549858,1.63323716176591,2.63294680151774,1.4454946118311,1.29747689652528,1.84170597741388,1.32676208245853,1.46041181331206,0.924879653623118,1.29845122669867,2.33300163125425,1.15004072783843,1.27149929981074,0,3.44991126749253,1.54727153182945,1.92156116092581,1.78765943771217,2.50108844093313,3.65128524207443,3.52894269252993,3.615416493115,2.87590596634838,3.39447660231153,3.44706888325944,3.38586619206562,3.80861076827273,3.25573088959765,3.13613945335365,2.95219933201529,2.43339762027147,3.53109521014025,3.41434491408297,3.80961870970617,4.05711214929832,3.66451751724652,3.57672226376357,3.61869532525863,3.78279757374211,4.07819307706147,4.23457444548834,4.52127934938799,4.81523688428199,5.10299039001213,5.45840012868587,5.78820879809056,5.80157671746077,5.98077915906473,6.17875502771412,6.22349166383619,5.75345883330384,5.4202109869489,6.17990082160708,6.87879160642045,7.34396681874219,7.75979829453184,8.09550684103514
"16",4.51859433071631,3.75438758156944,3.39624663145993,1.98217013861225,3.96153304890649,3.75625656037851,4.30543939955413,4.36122332603941,3.40195861547443,3.50248682161248,3.00502989323242,2.37991616756027,2.57882522811817,2.46284498406046,3.44991126749253,0,3.3729420127593,2.91181177503123,1.86383427741623,1.45018419700367,1.32028265994787,1.84196091487989,2.19487798026563,3.15164392264243,2.42391431737815,1.94811206071106,2.93560171315144,3.19432986615534,2.77946608625473,2.0884860046253,2.45309368097946,3.0102806099281,2.15776336577375,3.2152638528916,2.14434859552797,2.95200174839873,2.74180003242895,2.37534347205612,2.3232573270645,2.55757809425347,2.55112895775258,2.63222296528059,2.88802734072812,3.25973577567661,3.67788291647315,3.97580035347784,4.12014738882091,4.15867907015394,4.53309840240648,4.65433008642177,4.70994819999398,4.61088502632136,4.86085500593158,4.84983487950725,5.2491616533243,5.75911623039124,6.25281157363753,6.66906922122103
"17",2.97951713051603,2.45477451611823,2.70919843678235,3.24824948028823,2.80407395749041,2.70079382581955,3.16272155183678,2.54173035906776,1.82750808474216,1.04591864197146,2.52543104551115,1.41509762419699,1.0641592920743,2.23150263364317,1.54727153182945,3.3729420127593,0,0.671061389162527,1.85445449110928,2.19913649795896,3.10640001682709,2.7762285544324,2.8497451915872,1.73315881962238,2.6156200140095,2.71919061984588,2.35190983497924,2.75105570947231,2.15595850966902,2.35983906768241,2.07013595308789,1.99590462946008,2.88226184547128,2.49588440844852,3.21575379983094,3.08839387206981,2.77535921617016,2.95807385810894,3.08997901379419,3.0581618241578,3.43194550631435,3.62334747376404,3.85317849073122,4.03184458586719,4.23892522076083,4.62386684317364,4.99341379931968,4.99555692134083,5.09354536704414,5.32299926240718,5.35807078698125,4.91590778542093,4.55775277790576,5.34659053715568,6.01937481238144,6.45184748120041,6.83623654920368,7.14088393377506
"18",3.36508417693378,2.77093463549179,2.92777541946141,3.1338640787382,3.15773437326632,3.02343998823835,3.51933419202237,2.9872069328855,2.00338821195953,1.46380489415202,2.65465067780258,1.00886067741869,1.09415115307946,2.2468335276568,1.92156116092581,2.91181177503123,0.671061389162527,0,1.56728601440808,1.71617644065578,2.52573667016182,2.19351055854887,2.33615947095187,1.38465101032454,2.14782078887636,2.18197336907496,1.92208285402541,2.3296335890589,1.6021045954363,1.74708416600903,1.49023003128799,1.76940381394973,2.3447030106785,2.16955054289692,2.67693573405035,2.57628727452016,2.24599961829058,2.43443671878113,2.57481020841701,2.51824111048821,2.87942426878347,3.0793358006475,3.30804325236854,3.48413413173554,3.7060007158906,4.10559107953114,4.46681276423317,4.47254563030643,4.5914950826555,4.81794274916208,4.85207196451672,4.46261931757896,4.18532160809107,4.87548910004385,5.51206968145223,5.95125857661927,6.34774611458905,6.66586637119679
"19",3.09863585000661,2.42536504249035,2.28822327276148,2.06265342791177,2.6826293635684,2.51785615455996,2.95972748546608,2.79651800893513,2.20968519973091,1.82346279658254,1.67238427575699,1.63430378038622,1.01685010158287,1.24075937661508,1.78765943771217,1.86383427741623,1.85445449110928,1.56728601440808,0,0.769100124881572,1.92724007670051,1.93114695976993,2.12961469504775,2.093133431006,2.03006618324237,1.8898932896482,2.2839372433242,2.70537720285547,2.11286701354225,1.66609038079187,1.68038061630703,1.57317567965009,1.97128554515032,2.40909862883477,2.18814352527077,2.69958616446528,2.31944212108174,2.0833357518012,2.06101387308983,2.30338520647283,2.519396525898,2.66106120034264,2.95270499565219,3.29842535724211,3.65147050758268,3.99494292083528,4.27684599039846,4.29966886877311,4.56158470780932,4.73544602287694,4.78541339929333,4.42851684782621,4.32072974084119,4.80250278321535,5.4242432800541,5.91514513734652,6.36738224050962,6.74108985902085
